prv_code;year;elected;p_code;party_name;candidate_orig;p_votes;list_pos
4;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Beatriz Martínez Estrada;303;2
4;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Adrián Piedra Calvo;303;3
4;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Ana Isabel Moraleda Blázquez;303;4
4;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Ramón Quirante Sánchez;303;5
4;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Jesús Damián Hurraco López;303;6
4;2019;0;81;UNIDAS PODEMOS;Raquel Martínez Aguilera;24400;1
4;2019;0;81;UNIDAS PODEMOS;Roberto Álvarez Gómez;24400;2
4;2019;0;81;UNIDAS PODEMOS;María Jesús Manzano González;24400;3
4;2019;0;81;UNIDAS PODEMOS;Alejandro Gil Hernández;24400;4
4;2019;0;81;UNIDAS PODEMOS;Manuela Mañas Mañas;24400;5
4;2019;0;81;UNIDAS PODEMOS;Antonio Joaquín Socías Rovira;24400;6
4;2019;1;83;PARTIDO POPULAR;Miguel Ángel Castellón Rubio;78072;1
4;2019;1;83;PARTIDO POPULAR;Juan José Matarí Sáez;78072;2
4;2019;0;83;PARTIDO POPULAR;Ana María Martínez Labella;78072;3
4;2019;0;83;PARTIDO POPULAR;Rocío Sánchez Llamas;78072;4
4;2019;0;83;PARTIDO POPULAR;Julia Ibáñez Martínez;78072;5
4;2019;0;83;PARTIDO POPULAR;Javier Aureliano García Molina;78072;6
4;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Guirao Cabrera;89295;1
4;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Sonia Ferrer Tesoro;89295;2
4;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Indalecio Gutiérrez Salinas;89295;3
4;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Soraya Mata Martinez;89295;4
4;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Felipe José Navarro Navarro;89295;5
4;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Marina Diaz Abad;89295;6
4;2019;0;98;POR UN MUNDO MÁS JUSTO;María Dolores Linde Izquierdo;371;1
4;2019;0;98;POR UN MUNDO MÁS JUSTO;Luis Antonio Rodríguez Huertas;371;2
4;2019;0;98;POR UN MUNDO MÁS JUSTO;Encarnación Covadonga Caro Martínez;371;3
4;2019;0;98;POR UN MUNDO MÁS JUSTO;Almudena Puertas de Lara;371;4
4;2019;0;98;POR UN MUNDO MÁS JUSTO;José Andrés Cobos Fernández;371;5
4;2019;0;98;POR UN MUNDO MÁS JUSTO;Raúl Díaz Huertas;371;6
4;2019;0;101;RECORTES CERO-GRUPO VERDE;Violeta Tercedor López;360;1
4;2019;0;101;RECORTES CERO-GRUPO VERDE;Julio Rodríguez Ruíz;360;2
4;2019;0;101;RECORTES CERO-GRUPO VERDE;José Manuel Muñoz Plata;360;3
4;2019;0;101;RECORTES CERO-GRUPO VERDE;María Jesús Chacón Mesa;360;4
4;2019;0;101;RECORTES CERO-GRUPO VERDE;Francisco Agustín Agüera Alarcón;360;5
4;2019;0;101;RECORTES CERO-GRUPO VERDE;Alicia Muñoz Plata;360;6
4;2019;1;116;VOX;Rocío de Meer Méndez;80714;1
4;2019;1;116;VOX;Carlos Hugo Fernández-Roca Suárez;80714;2
4;2019;0;116;VOX;Mercedes Jara Moreno;80714;3
4;2019;0;116;VOX;José López Sánchez;80714;4
4;2019;0;116;VOX;Emerencia Torres Torres;80714;5
4;2019;0;116;VOX;Francisco José Díaz Granados;80714;6
5;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Manuel Hernández Muñoz;6119;1
5;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Beatriz Gallego Martín;6119;2
5;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Isabel Romero Arévalo;6119;3
5;2019;0;35;FALANGE ESPAÑOLA DE LAS JONS;José María Jiménez Hernández;61;1
5;2019;0;35;FALANGE ESPAÑOLA DE LAS JONS;José Luis Moreno Parrondo;61;2
5;2019;0;35;FALANGE ESPAÑOLA DE LAS JONS;Rosa del Pilar Campodónico Silva;61;3
5;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Eugenio Jesús González Navarrete;432;1
5;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Melinda Mate Mate;432;2
5;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Francisco José Martínez López;432;3
5;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Álvaro Calle Carranza;101;1
5;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Miriam Ulecia Saiz;101;2
5;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Daniel Raposo Requejo;101;3
5;2019;0;73;PARTIDO LIBERTARIO;Roxana Nicula Tanase;32;1
5;2019;0;73;PARTIDO LIBERTARIO;Israel Ignacio Alonso Gómez;32;2
5;2019;0;73;PARTIDO LIBERTARIO;Sergio Velasco Huertas;32;3
5;2019;0;78;UNIDAS PODEMOS;Milagros Hernández Calvo;6059;1
5;2019;0;78;UNIDAS PODEMOS;Ángel Luis Spínola Chiquero;6059;2
5;2019;0;78;UNIDAS PODEMOS;Jorge Felipe García Fernández;6059;3
5;2019;1;83;PARTIDO POPULAR;Alicia García Rodríguez;32527;1
5;2019;0;83;PARTIDO POPULAR;Rubén Serrano Fernández;32527;2
5;2019;0;83;PARTIDO POPULAR;María Ángeles Prieto Sánchez;32527;3
5;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Margarita Robles Fernández;24474;1
5;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Manuel Arribas Maroto;24474;2
5;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Ana María Moreno Rodríguez;24474;3
5;2019;0;98;POR UN MUNDO MÁS JUSTO;María del Carmen Paradinas Riestra;102;1
5;2019;0;98;POR UN MUNDO MÁS JUSTO;José Luis Gil Losada;102;2
5;2019;0;98;POR UN MUNDO MÁS JUSTO;Guillermo Merchán Domenech;102;3
5;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Esperanza Fernández Egea;105;1
5;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Benito Calzada Peña;105;2
5;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Carlos Pérez de la Serna Calero;105;3
5;2019;1;116;VOX;Georgina Trías Gil;17313;1
5;2019;0;116;VOX;Germán Sánchez Vegas;17313;2
5;2019;0;116;VOX;Francisco Custodio Rodríguez;17313;3
5;2019;0;117;POR ÁVILA;Gonzalo Manuel González de Vega Pomar;5416;1
5;2019;0;117;POR ÁVILA;Héctor Sastre Díaz;5416;2
5;2019;0;117;POR ÁVILA;Ana García Hernández;5416;3
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María José Calderón Díaz;29520;1
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Lara Montero de Espinosa Ramos;29520;2
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Juan Arias Domínguez;29520;3
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Elisa Isabel Montaño Macías;29520;4
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Andrés Alberto Humánez Rodríguez;29520;5
6;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;José Manuel Rama Moya;29520;6
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Ángela Casillas Fort;2400;1
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Rosario Sánchez Blázquez;2400;2
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;José Mario Rodríguez Martín;2400;3
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Antonio Cortés Benítez;2400;4
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Carolina Sánchez Vázquez;2400;5
6;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Antonio Bru Crespo;2400;6
6;2019;0;78;UNIDAS PODEMOS;Amparo Botejara Sanz;33971;1
6;2019;0;78;UNIDAS PODEMOS;Daniel Hierro Fresno;33971;2
6;2019;0;78;UNIDAS PODEMOS;María del Pilar Ramos Duro;33971;3
6;2019;0;78;UNIDAS PODEMOS;Miguel Escobar Asunción;33971;4
6;2019;0;78;UNIDAS PODEMOS;Paula Jarque Azañedo;33971;5
6;2019;0;78;UNIDAS PODEMOS;José Antonio González Frutos;33971;6
6;2019;1;83;PARTIDO POPULAR;Victor Valentín Píriz Maya;92742;1
6;2019;1;83;PARTIDO POPULAR;María Teresa Angulo Romero;92742;2
6;2019;0;83;PARTIDO POPULAR;Celestino Rodolfo Saavedra;92742;3
6;2019;0;83;PARTIDO POPULAR;José Antonio Murillo Dávila;92742;4
6;2019;0;83;PARTIDO POPULAR;María Nazaret Mesías Barrio;92742;5
6;2019;0;83;PARTIDO POPULAR;María Josefa Cabanillas RuIz;92742;6
6;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Valentín García Gómez;142312;1
6;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Isabel García López;142312;2
6;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Mariano Sánchez Escobar;142312;3
6;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María de las Nieves Peña Leco;142312;4
6;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Valerio Marcial Rodríguez Casero;142312;5
6;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Lourdes Linares Matito;142312;6
6;2019;0;98;POR UN MUNDO MÁS JUSTO;Luis Blanco García;925;1
6;2019;0;98;POR UN MUNDO MÁS JUSTO;Inmaculada Soria Eugenio;925;2
6;2019;0;98;POR UN MUNDO MÁS JUSTO;David Tobaja Márquez;925;3
6;2019;0;98;POR UN MUNDO MÁS JUSTO;Sonia Fernández Holguín;925;4
6;2019;0;98;POR UN MUNDO MÁS JUSTO;Francisco Aunión Franco;925;5
6;2019;0;98;POR UN MUNDO MÁS JUSTO;Gema Fernández Holguín;925;6
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Dolores Rico Moral;674;1
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Fernando William Herrera Rivera;674;2
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Brígida Romero Chamorro;674;3
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Jesús Peris Tadeo;674;4
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Dolores Cortés Ruiz;674;5
6;2019;0;101;RECORTES CERO-GRUPO VERDE;Ángel Álvarez Rodríguez;674;6
6;2019;1;116;VOX;Victor Manuel Sánchez del Real;64016;1
6;2019;0;116;VOX;María José Guirado Sánchez;64016;2
6;2019;0;116;VOX;Joaquín Diego Asensio Romero;64016;3
6;2019;0;116;VOX;María Fátima Morán Donoso;64016;4
6;2019;0;116;VOX;Enrique José González Pérez;64016;5
6;2019;0;116;VOX;Matilde Valverde Alarcón;64016;6
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Joan Mesquida Ferrando;33451;1
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Patricia Guasp Barrero;33451;2
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Rosalía Moreno Marí;33451;3
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Blanca López Martín;33451;4
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Miguel Busquets Salom;33451;5
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Carmen Rosario Botón Valderrábano;33451;6
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Juan Canals Cortés;33451;7
7;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Ignacio Gómez Fernández de Arcaya;33451;8
7;2019;0;49;MÉS ESQUERRA;Guillem Balboa Buika;18295;1
7;2019;0;49;MÉS ESQUERRA;Patricia Font Marbán;18295;2
7;2019;0;49;MÉS ESQUERRA;"Mateu Matas Ordinas ""Xurí""";18295;3
7;2019;0;49;MÉS ESQUERRA;Anna Marí Llorens;18295;4
7;2019;0;49;MÉS ESQUERRA;Marta Guijarro Mas;18295;5
7;2019;0;49;MÉS ESQUERRA;Oriol Baradad Baldomá;18295;6
7;2019;0;49;MÉS ESQUERRA;Carme Gomila Domínguez;18295;7
7;2019;0;49;MÉS ESQUERRA;Juan Diego García Salom;18295;8
7;2019;0;50;MÁS PAÍS;Maria Luisa Lucas Perpiña;10652;1
7;2019;0;50;MÁS PAÍS;Andreu Fullana Arias;10652;2
7;2019;0;50;MÁS PAÍS;Maria del Mar Muñoz Moll;10652;3
7;2019;0;50;MÁS PAÍS;Francisco Cantallops Cardell;10652;4
7;2019;0;50;MÁS PAÍS;Julia Serra Esteban;10652;5
7;2019;0;50;MÁS PAÍS;Samuel Daza Cáceres;10652;6
7;2019;0;50;MÁS PAÍS;Iratxe Cabrera Bejarano;10652;7
7;2019;0;50;MÁS PAÍS;Lucas Gastón Lober Loberis;10652;8
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Cristina Perea Pau;6207;1
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Lluc Berrio Penycate;6207;2
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Aurora de Codina Llopis;6207;3
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Raúl Díaz Barreto;6207;4
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Raquel Rivas Alonso;6207;5
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Emilio Hernández Martín;6207;6
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María José Ramírez Ros;6207;7
7;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Manuel Lara Raigada;6207;8
7;2019;0;73;PARTIDO LIBERTARIO;Ignacio Federico López Abalo;372;1
7;2019;0;73;PARTIDO LIBERTARIO;Marcos Seguí Soto;372;2
7;2019;0;73;PARTIDO LIBERTARIO;Regina Joaquina Carbonell Gimenez;372;3
7;2019;0;73;PARTIDO LIBERTARIO;Albert Barceló Ortega;372;4
7;2019;0;73;PARTIDO LIBERTARIO;Elena Soraya Martín Rodriguez;372;5
7;2019;0;73;PARTIDO LIBERTARIO;Adrià Marí Copa;372;6
7;2019;0;73;PARTIDO LIBERTARIO;Estela Valiente Conejero;372;7
7;2019;0;73;PARTIDO LIBERTARIO;Lluna Sanz Montrull;372;8
7;2019;1;75;UNIDAS PODEMOS-UNIDES PODEM;Antonia Jover Diaz;82225;1
7;2019;1;75;UNIDAS PODEMOS-UNIDES PODEM;Lucía Miriam Muñoz Dalda;82225;2
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Jorge Rossello Bouso;82225;3
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Natividad Isidora Benejam Bagur;82225;4
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Daniel Baltasar Pueyo Adrover;82225;5
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Xavier Morell Sanso;82225;6
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Alejandro Montero Ortiz;82225;7
7;2019;0;75;UNIDAS PODEMOS-UNIDES PODEM;Vanessa Díaz Ojeda;82225;8
7;2019;1;83;PARTIDO POPULAR;Margarita Prohens Rigo;103722;1
7;2019;1;83;PARTIDO POPULAR;Miguel Ángel Jerez Juan;103722;2
7;2019;0;83;PARTIDO POPULAR;María Teresa Torrent Pallicer;103722;3
7;2019;0;83;PARTIDO POPULAR;Carlos Martínez de Tejada Pérez;103722;4
7;2019;0;83;PARTIDO POPULAR;Lourdes Cardona Ribas;103722;5
7;2019;0;83;PARTIDO POPULAR;Lorenzo Cardona Seguí;103722;6
7;2019;0;83;PARTIDO POPULAR;Francisco Ferrer Tur;103722;7
7;2019;0;83;PARTIDO POPULAR;Marilina Ribas Cardona;103722;8
7;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Pere Joan Pons Sampietro;115567;1
7;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Sofia Hernanz Costa;115567;2
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Pau Morlà Florit;115567;3
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Maria Bel Llinàs Pastor;115567;4
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Josep Antoni Mayans Mesquida;115567;5
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Amanda Fernández Rubí;115567;6
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Jaime Julián Oliver Vallés;115567;7
7;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Clara Costa Tur;115567;8
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Juan Manuel Batista Sánchez;573;1
7;2019;0;98;POR UN MUNDO MÁS JUSTO;María Nereida Quijada Guadalupe;573;2
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Héctor Juan Pérez Hernández;573;3
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Marta Valverde Jiménez;573;4
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Borja Luján Rodríguez;573;5
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Almarca Ramírez de León;573;6
7;2019;0;98;POR UN MUNDO MÁS JUSTO;David Marrero Morales;573;7
7;2019;0;98;POR UN MUNDO MÁS JUSTO;Carmen Yaiza Sánchez Campos;573;8
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Natalia Vara Bodas;947;1
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Luis Juan de la Torre Guzmán;947;2
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Antonio Triay Castro;947;3
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Maryelin Amparo Ramírez;947;4
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Ana Mintegui Lacarra;947;5
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Francisco Merino Iglesias;947;6
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Tania González Ambrós;947;7
7;2019;0;101;RECORTES CERO-GRUPO VERDE;Samuel Homs Fernández;947;8
7;2019;1;116;VOX;Antonio Salvá Verd;77520;1
7;2019;1;116;VOX;Patricia de la Heras Fernández;77520;2
7;2019;0;116;VOX;Bartolomé Torres Mascaró;77520;3
7;2019;0;116;VOX;Esperanza Catalá Ribo;77520;4
7;2019;0;116;VOX;María Dolores Nchaso Sota;77520;5
7;2019;0;116;VOX;Francisco Pol Alorda;77520;6
7;2019;0;116;VOX;Vanesa Jofre Blake;77520;7
7;2019;0;116;VOX;Fulgencio Coll Bucher;77520;8
8;2019;1;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;INÉS ARRIMADAS GARCÍA;174124;1
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;FERNANDO TOMÁS DE PÁRAMO GÓMEZ;174124;2
8;2019;1;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;JOSÉ MARÍA ESPEJO-SAAVEDRA CONESA;174124;3
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;CARINA MEJÍAS SÁNCHEZ;174124;4
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;"IGNACIO ""NACHO"" MARTÍN BLANCO";174124;5
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;SONIA SIERRA INFANTE;174124;6
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;JOSE MARÍA CANO NAVARRO;174124;7
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;LAIA GARRIDO ANGARON;174124;8
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;CARLOS AGUILAR MORENO;174124;9
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;MARÍA CRISTINA CORONA GUIJARRO;174124;10
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;ISABEL MARTÍNEZ COMAS;174124;11
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;FRANCISCO AVILÉS SALAZAR;174124;12
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;SARAY CANTERO GARCÍA;174124;13
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;CAROLINA TORRES GARCÍA;174124;14
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;RAUL GONZÁLEZ FUENTES;174124;15
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;MARÍA DUARTE APARICIO;174124;16
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;RAFAEL YEPES RUIZ;174124;17
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;ANTONIO MIGUEL RUIZ REDONDO;174124;18
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;PEDRO SÁNCHEZ ÁLVAREZ;174124;19
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;SONIA REINA SÁNCHEZ;174124;20
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;MANUEL TORNÉ BUESO;174124;21
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;SONIA RODRÍGUEZ RUIZ;174124;22
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;FRANCISCO GAVILÁN PEÑA;174124;23
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;MANUEL LOSADA SEIVANE;174124;24
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;CRISTINA CLARET FERNÁNDEZ;174124;25
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;ERICA QUINTERO ULTRARAN;174124;26
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;ANNA MARIA TORRA GARRIDO;174124;27
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;TAHIR RAFI KHANUM;174124;28
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;DANIEL MARTÍNEZ RODRÍGUEZ;174124;29
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;RAQUEL QUILES PUERTO;174124;30
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;NICOLÁS ORTIZ CUEVAS;174124;31
8;2019;0;19;CIUTADANS-PARTIDO DE LA CIUDADANÍA;MARÍA LUZ GUILARTE SÁNCHEZ;174124;32
8;2019;1;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Mireia Vehí Catenys;179041;1
8;2019;1;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Albert Botran Pahissa;179041;2
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Eulàlia Reguant Cura;179041;3
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Aleix Auber Álvarez;179041;4
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Esther del Alcazar Fabregat;179041;5
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Maties Serracant Camps;179041;6
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Pilar Castillejo Medina;179041;7
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Julià de Jòdar Muñoz;179041;8
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Maria Eva Fernàndez Lamelas;179041;9
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Ignasi Bea Seguí;179041;10
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Manuel José Moles Canal;179041;11
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Neus Roca Miró;179041;12
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Ivan Altimira Miralles;179041;13
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Eddy Fabregat Graneri;179041;14
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Jesús Albert Magallón Mora;179041;15
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Maria Oliver Reche;179041;16
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Lluc Vinyes Pelàez;179041;17
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Núria Comerma Cortada;179041;18
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Jordi Casas Caritg;179041;19
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Judit Costa Pagès;179041;20
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Oscar Mendoza Gomez;179041;21
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Eva Vendrell Sarroca;179041;22
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Abel Maruny Sales;179041;23
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Maria Jesús Merino Asensio;179041;24
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Ernest Clotet Berenguer;179041;25
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Aida Coca Sànchez;179041;26
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Joan Antoni Vilà Gallego;179041;27
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;María Dolores Izquierdo Cancho;179041;28
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Ángel Camacho Hervás;179041;29
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Carlos Escolà Sánchez;179041;30
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Núria Gibert Dasca;179041;31
8;2019;0;20;CANDIDATURA D'UNITAT POPULAR-PER LARUPTURA;Joan Coma Roura;179041;32
8;2019;1;28;EN COMÚ PODEM-GUANYEM EL CANVI;Jaume Asens Llodrà;452482;1
8;2019;1;28;EN COMÚ PODEM-GUANYEM EL CANVI;Aina Vidal Sáez;452482;2
8;2019;1;28;EN COMÚ PODEM-GUANYEM EL CANVI;María del Mar García Puig;452482;3
